,mSA,iou_threshold,projection,box_extension
332,0.0,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.05
333,0.000390625,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.075
334,0.0041710857676578545,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.1
335,0.003404835354042614,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.125
336,0.0026415094339622643,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.15
337,0.004542595769010864,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.175
338,0.004542595769010864,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.2
339,0.004542595769010864,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.225
340,0.004542595769010864,0.8,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.25
341,0.004542595769010864,0.8,single_point,0.0
342,0.004542595769010864,0.8,single_point,0.025
343,0.004542595769010864,0.8,single_point,0.05
344,0.004542595769010864,0.8,single_point,0.075
345,0.004542595769010864,0.8,single_point,0.1
346,0.004542595769010864,0.8,single_point,0.125
347,0.004542595769010864,0.8,single_point,0.15
348,0.004542595769010864,0.8,single_point,0.175
349,0.004542595769010864,0.8,single_point,0.2
350,0.004542595769010864,0.8,single_point,0.225
351,0.004542595769010864,0.8,single_point,0.25
352,0.015605737591607213,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.0
353,0.005355679852056924,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.025
354,0.0026501183729105383,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.05
355,0.0018867924528301887,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.075
356,0.0018867924528301887,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.1
357,0.0018867924528301887,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.125
358,0.0018867924528301887,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.15
359,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.175
360,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.2
361,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.225
362,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.25
363,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.0
364,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.025
365,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.05
366,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.075
367,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.1
368,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.125
369,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.15
370,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.175
371,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.2
372,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.225
373,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.25
374,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.0
375,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.025
376,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.05
377,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.075
378,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.1
379,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.125
380,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.15
381,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.175
382,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.2
383,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.225
384,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.25
385,0.014529244771743086,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.0
386,0.0003787878787878788,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.025
387,0.0003787878787878788,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.05
388,0.0003773584905660377,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.075
389,0.0,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.1
390,0.0,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.125
391,0.0018867924528301887,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.15
392,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.175
393,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.2
394,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.225
395,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.25
396,0.015245655888520735,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.0
397,0.010369205749712802,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.025
398,0.004925704422081493,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.05
399,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.075
400,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.1
401,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.125
402,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.15
403,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.175
404,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.2
405,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.225
406,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.25
407,0.005311737568687014,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.0
408,0.007250845373812193,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.025
409,0.004925704422081493,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.05
410,0.005308813075152124,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.075
411,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.1
412,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.125
413,0.004542595769010864,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.15
414,0.0026415094339622643,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.175
415,0.0026415094339622643,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.2
416,0.0026415094339622643,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.225
417,0.0026415094339622643,0.9,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.25
418,0.016408623619457264,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.0
419,0.0031039635454424407,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.025
420,0.00649642997979452,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.05
421,0.0026415094339622643,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.075
422,0.0030217267009719838,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.1
423,0.0026415094339622643,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.125
424,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.15
425,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.175
426,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.2
427,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.225
428,0.004542595769010864,0.9,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.25
429,0.004542595769010864,0.9,single_point,0.0
430,0.004542595769010864,0.9,single_point,0.025
431,0.004542595769010864,0.9,single_point,0.05
432,0.004542595769010864,0.9,single_point,0.075
433,0.004542595769010864,0.9,single_point,0.1
434,0.004542595769010864,0.9,single_point,0.125
435,0.004542595769010864,0.9,single_point,0.15
436,0.004542595769010864,0.9,single_point,0.175
437,0.004542595769010864,0.9,single_point,0.2
438,0.004542595769010864,0.9,single_point,0.225
439,0.004542595769010864,0.9,single_point,0.25
